time,latitude,longitude,depth,mag,place,humans,humanRange,money,moneyRange
2010-05-19 00:13:21,-6.641,105.161,38.9,5.4,"Sunda Strait, Indonesia",0,"None",0,"less than $100K"
2010-05-22 09:58:56,-20.613,168.417,38.3,5.2,"Loyalty Islands, New Caledonia",0,"None",1,"more than $100.000"
2010-05-24 16:18:29,-8.087,-71.558,581.2,6.5,"Acre, Brazil",3,"100-1000 people",3,"more than $100.000.000"
2010-05-25 23:36:14,17.145,-101.159,4.4,5.1,"offshore Guerrero, Mexico",0,"None",1,"more than $100.000"
2010-05-26 07:51:09,-10.116,121.448,35.0,5.0,"Savu Sea",3,"100-1000 people",1,"more than $100.000"
2010-05-26 08:53:08,25.773,129.944,10.0,6.5,"southeast of the Ryukyu Islands, Japan",0,"None",2,"more than $1.000.000"
2010-05-28 07:25:02,31.135,77.839,18.8,5.0,"Himachal Pradesh, India",3,"100-1000 people",0,"less than $100K"
2010-05-29 16:11:44,12.236,-88.484,27.9,5.0,"off the coast of El Salvador",2,"10-100 people",3,"more than $100.000.000"
2010-06-09 03:54:55,-15.122,-70.494,169.9,5.0,"southern Peru",0,"None",0,"less than $100K"
2010-06-10 06:38:05,39.865,74.846,28.6,5.2,"southern Xinjiang, China",1,"1-10 people",0,"less than $100K"
2010-06-10 13:36:07,-12.913,169.371,643.7,5.2,"Santa Cruz Islands region",0,"None",0,"less than $100K"
2010-06-12 03:51:53,-28.383,-71.345,34.3,5.2,"offshore Atacama, Chile",0,"None",1,"more than $100.000"
2010-06-13 02:20:22,-17.957,-66.778,269.5,5.0,"Oruro, Bolivia",2,"10-100 people",1,"more than $100.000"
2010-06-13 07:48:47,22.739,-108.008,10.0,5.2,"off the coast of Baja California Sur, Mexico",0,"None",0,"less than $100K"
2010-06-13 08:41:21,22.866,-107.816,10.0,5.0,"off the coast of Sinaloa, Mexico",2,"10-100 people",0,"less than $100K"
2010-06-13 12:13:24,-0.201,34.489,10.0,5.0,"Lake Victoria region, Kenya",0,"None",1,"more than $100.000"
2010-06-14 11:51:56,-26.415,27.474,2.0,5.0,"South Africa",0,"None",0,"less than $100K"
2010-06-15 22:06:58,-61.305,-35.922,27.9,5.1,"Scotia Sea",0,"None",1,"more than $100.000"
2010-06-16 03:24:24,-1.792,136.228,10.0,5.0,"Biak region, Indonesia",1,"1-10 people",0,"less than $100K"
2010-06-16 03:33:54,58.033,-139.375,5.3,5.1,"off the coast of Southeastern Alaska",2,"10-100 people",2,"more than $1.000.000"
2010-06-17 11:30:27,14.418,56.388,10.0,5.1,"Owen Fracture Zone region",0,"None",2,"more than $1.000.000"
2010-06-22 23:14:10,29.872,80.428,16.3,5.2,"Nepal-India border region",1,"1-10 people",0,"less than $100K"
2010-06-23 17:41:41,45.88,-75.48,22.4,5.2,"Ontario-Quebec border region, Canada",3,"100-1000 people",2,"more than $1.000.000"
2010-07-04 05:21:15,18.528,145.085,464.6,5.4,"Pagan region, Northern Mariana Islands",2,"10-100 people",0,"less than $100K"
2010-07-04 06:57:44,-8.469,-80.471,28.7,5.7,"off the coast of northern Peru",1,"1-10 people",0,"less than $100K"
2010-07-06 13:47:49,10.358,-62.448,49.5,5.0,"Gulf of Paria, Venezuela",0,"None",3,"more than $100.000.000"
2010-07-07 20:38:54,8.955,-75.654,39.3,5.0,"northern Colombia",0,"None",0,"less than $100K"
2010-07-09 22:57:17,-46.06,-75.589,14.9,5.3,"near the coast of Aisen, Chile",1,"1-10 people",3,"more than $100.000.000"
2010-07-12 16:53:06,6.619,123.397,618.0,5.3,"Moro Gulf, Mindanao, Philippines",0,"None",0,"less than $100K"
2010-07-12 19:24:04,-43.45,39.932,10.0,5.2,"Prince Edward Islands region",0,"None",2,"more than $1.000.000"
2010-07-16 08:11:01,36.81,26.91,165.0,5.1,"Dodecanese Islands, Greece",0,"None",0,"less than $100K"
2010-07-16 18:53:10,39.34,23.992,9.1,5.0,"Aegean Sea",2,"10-100 people",3,"more than $100.000.000"
2010-07-18 03:29:37,-41.947,-73.838,45.0,5.0,"Isla Chiloe, Los Lagos, Chile",0,"None",0,"less than $100K"
2010-07-18 05:56:44,52.876,-169.848,14.0,6.7,"Fox Islands, Aleutian Islands, Alaska",3,"100-1000 people",2,"more than $1.000.000"
2010-07-19 17:15:04,49.46,-130.047,10.0,5.4,"Vancouver Island, Canada region",2,"10-100 people",1,"more than $100.000"
2010-07-21 09:16:04,3.039,128.222,100.0,6.1,"north of Halmahera, Indonesia",3,"100-1000 people",2,"more than $1.000.000"
2010-07-22 04:45:04,-2.892,128.048,36.3,5.0,"Ceram Sea, Indonesia",1,"1-10 people",0,"less than $100K"
2010-07-24 19:17:56,-12.548,114.522,10.0,5.0,"northwest of Australia",0,"None",0,"less than $100K"
2010-07-24 20:28:05,-8.137,68.032,10.0,5.1,"Chagos Archipelago region",1,"1-10 people",0,"less than $100K"
2010-07-29 19:34:46,3.924,-74.999,51.4,5.1,"Colombia",2,"10-100 people",2,"more than $1.000.000"
2010-07-29 23:28:05,-20.147,66.855,10.0,5.0,"Mauritius - Reunion region",0,"None",0,"less than $100K"
2010-07-30 13:50:12,35.221,59.317,19.0,5.5,"northeastern Iran",0,"None",1,"more than $100.000"
2010-08-02 14:17:15,62.056,145.567,21.1,5.3,"Magadanskaya Oblast', Russia",1,"1-10 people",3,"more than $100.000.000"
2010-08-04 23:48:02,45.98,153.175,27.8,6.0,"east of the Kuril Islands",2,"10-100 people",2,"more than $1.000.000"
2010-08-07 16:04:06,29.484,128.318,236.0,5.3,"northwest of the Ryukyu Islands, Japan",0,"None",0,"less than $100K"
2010-08-09 02:54:50,30.309,94.829,44.8,5.0,"eastern Xizang",2,"10-100 people",0,"less than $100K"
2010-08-09 09:11:06,18.944,39.262,10.0,5.0,"Red Sea",0,"None",0,"less than $100K"
2010-08-11 17:26:19,37.799,57.017,14.8,5.0,"Turkmenistan-Iran border region",0,"None",0,"less than $100K"
2010-08-13 01:33:55,48.246,148.503,391.2,5.4,"northwest of the Kuril Islands",0,"None",0,"less than $100K"
2010-08-14 08:40:40,11.291,-62.398,136.9,5.2,"offshore Sucre, Venezuela",1,"1-10 people",2,"more than $1.000.000"
2010-08-17 03:22:50,-5.321,-80.003,67.2,5.2,"near the coast of northern Peru",0,"None",3,"more than $100.000.000"
2010-08-21 14:54:57,-27.544,-67.345,142.1,5.1,"Catamarca, Argentina",0,"None",2,"more than $1.000.000"
2010-08-21 20:20:14,6.028,-77.974,14.5,5.4,"near the west coast of Colombia",0,"None",1,"more than $100.000"
2010-08-22 08:06:32,-21.135,-67.269,152.5,5.1,"Potosi, Bolivia",0,"None",0,"less than $100K"
2010-08-22 10:22:58,37.24,19.95,24.0,5.5,"Ionian Sea",0,"None",2,"more than $1.000.000"
2010-08-24 06:07:53,-6.079,133.562,13.4,5.3,"Kepulauan Aru region, Indonesia",1,"1-10 people",0,"less than $100K"
2010-08-26 15:08:04,36.116,136.773,277.8,5.4,"near the west coast of Honshu, Japan",3,"100-1000 people",0,"less than $100K"
2010-08-27 19:23:49,35.49,54.47,7.0,5.8,"northern Iran",0,"None",3,"more than $100.000.000"
2010-08-30 12:57:44,58.024,-32.135,10.0,5.3,"Reykjanes Ridge",2,"10-100 people",0,"less than $100K"
2010-08-31 20:47:47,-3.587,127.414,53.3,5.0,"Seram, Indonesia",0,"None",2,"more than $1.000.000"
2010-09-01 19:15:17,1.993,-97.827,10.0,5.0,"west of the Galapagos Islands",3,"100-1000 people",2,"more than $1.000.000"
2010-09-07 15:41:37,39.453,73.84,10.0,5.4,"Kyrgyzstan-Tajikistan-Xinjiang border region",2,"10-100 people",0,"less than $100K"
2010-09-10 17:24:16,23.407,90.648,10.0,5.1,"Bangladesh",0,"None",1,"more than $100.000"
2010-09-11 07:12:31,-1.068,129.24,14.0,5.8,"Papua region, Indonesia",3,"100-1000 people",1,"more than $100.000"
2010-09-11 18:55:25,-4.244,-80.584,61.6,5.2,"Peru-Ecuador border region",0,"None",2,"more than $1.000.000"
2010-09-14 23:32:01,21.487,-105.93,16.1,5.6,"offshore Nayarit, Mexico",1,"1-10 people",1,"more than $100.000"
2010-09-15 06:05:47,15.722,-93.1,94.8,5.1,"Chiapas, Mexico",0,"None",0,"less than $100K"
2010-09-15 16:06:41,59.861,-153.176,121.0,5.0,"Southern Alaska",0,"None",1,"more than $100.000"
2010-09-19 11:51:54,22.899,144.445,35.0,5.2,"Volcano Islands, Japan region",2,"10-100 people",2,"more than $1.000.000"
2010-09-21 14:42:08,15.461,-95.317,28.1,5.3,"offshore Oaxaca, Mexico",0,"None",0,"less than $100K"
2010-09-25 12:05:59,62.854,-149.512,83.8,5.5,"Central Alaska",3,"100-1000 people",2,"more than $1.000.000"
2010-09-28 01:48:15,-29.344,-71.175,64.7,5.0,"Coquimbo, Chile",3,"100-1000 people",0,"less than $100K"
2010-09-29 02:19:01,13.011,124.784,53.7,5.0,"Catanduanes, Philippines",3,"100-1000 people",0,"less than $100K"
2010-09-29 04:14:48,-36.74,177.221,281.5,5.4,"off the east coast of the North Island of New Zealand",1,"1-10 people",0,"less than $100K"
2010-09-29 17:10:51,-4.909,133.712,10.0,6.2,"near the south coast of Papua, Indonesia",0,"None",4,"more than $1.000.000.000"
2010-09-30 23:30:45,-7.926,-71.324,622.4,5.3,"Amazonas, Brazil",0,"None",1,"more than $100.000"
2010-10-06 00:49:13,-52.822,10.516,10.0,5.0,"southwest of Africa",0,"None",0,"less than $100K"
2010-10-08 20:16:55,-13.892,-49.222,10.0,5.0,"Tocantins-Goias border region, Brazil",0,"None",1,"more than $100.000"
2010-10-11 23:16:36,25.357,124.825,99.4,5.1,"northeast of Taiwan",0,"None",0,"less than $100K"
2010-10-14 10:03:30,-10.32,42.783,10.0,5.1,"Comoros region",1,"1-10 people",0,"less than $100K"
2010-10-19 10:06:12,55.141,160.172,35.0,5.0,"Kamchatka Peninsula, Russia",1,"1-10 people",0,"less than $100K"
2010-10-20 04:09:42,24.54,-109.098,10.0,5.9,"Gulf of California",2,"10-100 people",0,"less than $100K"
2010-10-23 11:08:21,4.732,36.122,10.0,5.0,"Lake Rudolf region, Kenya-Ethiopia",2,"10-100 people",0,"less than $100K"
2010-10-23 20:38:29,63.486,-23.799,10.0,5.1,"Iceland region",2,"10-100 people",0,"less than $100K"
2010-11-03 00:56:55,43.76,20.73,0.9,5.5,"Serbia",2,"10-100 people",0,"less than $100K"
2010-11-03 02:51:27,40.423,26.333,15.3,5.3,"western Turkey",2,"10-100 people",2,"more than $1.000.000"
2010-11-03 18:13:11,40.036,13.247,468.3,5.2,"Tyrrhenian Sea",1,"1-10 people",0,"less than $100K"
2010-11-03 22:24:51,12.748,123.004,56.8,5.1,"Masbate region, Philippines",0,"None",0,"less than $100K"
2010-11-05 14:04:30,12.859,122.849,20.8,5.0,"Sibuyan Sea, Philippines",3,"100-1000 people",1,"more than $100.000"
2010-11-07 00:43:23,69.19,-146.222,13.7,5.1,"northern Alaska",0,"None",0,"less than $100K"
2010-11-13 04:35:39,17.874,-68.541,94.6,5.4,"Dominican Republic region",0,"None",1,"more than $100.000"
2010-11-14 06:32:27,11.984,43.963,10.0,5.5,"Djibouti region",1,"1-10 people",0,"less than $100K"
2010-11-14 08:21:21,12.023,43.974,10.0,5.3,"near the coast of Yemen",0,"None",0,"less than $100K"
2010-11-17 22:33:43,-7.52,-13.464,10.0,5.2,"Ascension Island region",0,"None",0,"less than $100K"
2010-11-21 11:32:04,51.199,150.858,480.0,5.0,"Sea of Okhotsk",2,"10-100 people",1,"more than $100.000"
2010-11-28 17:03:18,1.371,-101.153,10.0,5.0,"Galapagos Triple Junction region",3,"100-1000 people",0,"less than $100K"
2010-12-06 01:55:38,-8.912,127.081,22.6,5.1,"East Timor region",0,"None",2,"more than $1.000.000"
2010-12-12 12:08:57,32.344,69.661,53.6,5.0,"Afghanistan-Pakistan border region",2,"10-100 people",2,"more than $1.000.000"
2010-12-12 15:59:19,-5.971,117.707,31.1,5.4,"Java Sea",1,"1-10 people",0,"less than $100K"
2010-12-13 09:44:53,39.419,-29.615,10.0,5.0,"Azores Islands, Portugal",2,"10-100 people",3,"more than $100.000.000"
2010-12-13 13:30:50,-8.092,119.812,191.2,5.4,"Flores region, Indonesia",0,"None",0,"less than $100K"
2010-12-15 18:22:23,-17.679,-69.143,136.6,5.1,"La Paz, Bolivia",3,"100-1000 people",0,"less than $100K"
2010-12-17 04:12:12,19.517,-108.947,10.0,5.3,"Revilla Gigedo Islands region",1,"1-10 people",0,"less than $100K"
2010-12-19 12:14:24,7.521,37.839,10.0,5.1,"Ethiopia",1,"1-10 people",2,"more than $1.000.000"
2010-12-20 18:41:59,28.412,59.18,12.0,6.7,"southeastern Iran",0,"None",4,"more than $1.000.000.000"
2010-12-25 13:16:37,-19.702,167.947,16.0,7.3,"Vanuatu region",1,"1-10 people",5,"more than $10.000.000.000"
2010-12-27 01:00:14,10.734,-61.635,54.3,5.0,"Trinidad region, Trinidad and Tobago",0,"None",2,"more than $1.000.000"
2010-12-30 08:56:44,51.472,16.057,5.0,5.0,"Poland",0,"None",1,"more than $100.000"
2011-01-01 23:33:39,24.653,97.918,21.4,5.0,"Myanmar-China border region",0,"None",2,"more than $1.000.000"
2011-01-07 20:03:13,-54.758,-0.969,10.0,5.1,"Bouvet Island region",0,"None",0,"less than $100K"
2011-01-18 20:23:23,28.777,63.951,68.0,7.2,"southwestern Pakistan",3,"100-1000 people",2,"more than $1.000.000"
2011-01-19 09:17:49,41.961,42.657,10.0,5.2,"Georgia (Sak'art'velo)",0,"None",1,"more than $100.000"
2011-01-21 03:37:16,17.234,-63.204,168.2,5.0,"Saint Kitts and Nevis region, Leeward Islands",3,"100-1000 people",3,"more than $100.000.000"
2011-01-22 01:27:29,15.216,-104.474,10.0,5.4,"off the coast of Michoacan, Mexico",0,"None",0,"less than $100K"
2011-01-26 07:24:27,9.888,108.242,10.0,5.0,"South China Sea",0,"None",1,"more than $100.000"
2011-01-30 01:03:38,-49.321,-10.741,10.0,5.0,"southwestern Atlantic Ocean",2,"10-100 people",1,"more than $100.000"
2011-02-04 13:53:46,24.618,94.68,85.0,6.2,"Myanmar-India border region",1,"1-10 people",2,"more than $1.000.000"
2011-02-10 05:35:16,52.135,91.779,10.0,5.3,"southwestern Siberia, Russia",3,"100-1000 people",0,"less than $100K"
2011-02-10 14:39:27,4.195,122.974,523.2,6.5,"Celebes Sea",4,"1000-10000 people",2,"more than $1.000.000"
2011-02-25 13:07:26,17.843,-95.007,122.7,5.9,"Veracruz, Mexico",3,"100-1000 people",1,"more than $100.000"
2011-03-02 18:50:49,8.596,-76.855,44.2,5.7,"near the north coast of Colombia",2,"10-100 people",0,"less than $100K"
2011-03-10 17:08:36,-6.873,116.72,510.6,6.5,"Bali Sea",2,"10-100 people",2,"more than $1.000.000"
2011-03-15 03:25:19,1.746,31.231,10.0,5.0,"Lake Albert region, Uganda",2,"10-100 people",3,"more than $100.000.000"
2011-03-16 13:42:33,19.033,-67.918,56.0,5.0,"Mona Passage",3,"100-1000 people",0,"less than $100K"
2011-03-16 17:12:40,56.548,121.392,26.3,5.1,"Amurskaya Oblast', Russia",1,"1-10 people",2,"more than $1.000.000"
2011-03-25 01:15:04,4.422,125.213,242.4,5.0,"Kepulauan Sangihe, Indonesia",3,"100-1000 people",0,"less than $100K"
2011-03-26 05:57:33,20.737,100.114,27.7,5.0,"Laos",0,"None",0,"less than $100K"
2011-03-27 06:20:56,14.374,-92.347,35.0,5.6,"offshore Chiapas, Mexico",3,"100-1000 people",2,"more than $1.000.000"
2011-04-04 07:50:45,-48.696,-86.839,10.0,5.0,"southern Pacific Ocean",0,"None",1,"more than $100.000"
2011-04-04 07:54:35,-45.719,-76.612,26.6,5.3,"off the coast of Aisen, Chile",0,"None",0,"less than $100K"
2011-04-13 04:28:57,18.959,-64.264,31.1,5.0,"Virgin Islands region",2,"10-100 people",2,"more than $1.000.000"
2011-04-13 19:54:18,45.404,98.607,16.0,5.3,"central Mongolia",2,"10-100 people",0,"less than $100K"
2011-04-16 05:31:18,-20.085,147.764,7.0,5.0,"Queensland, Australia",1,"1-10 people",2,"more than $1.000.000"
2011-04-25 00:54:32,36.232,72.175,89.9,5.0,"Afghanistan-Tajikistan-Pakistan region",2,"10-100 people",2,"more than $1.000.000"
2011-05-01 02:31:29,43.564,77.746,23.2,5.3,"eastern Kazakhstan",2,"10-100 people",1,"more than $100.000"
2011-05-10 15:26:04,43.292,130.938,544.6,5.4,"Jilin-Heilongjiang border region, China",2,"10-100 people",0,"less than $100K"
2011-05-11 16:47:25,37.699,-1.672,1.0,5.1,"Spain",1,"1-10 people",0,"less than $100K"
2011-06-02 16:29:46,18.692,-101.319,81.8,5.3,"Michoacan, Mexico",0,"None",1,"more than $100.000"
2011-06-03 00:53:27,27.529,88.019,45.7,5.0,"Sikkim, India",0,"None",0,"less than $100K"
2011-06-03 16:57:31,35.027,132.325,10.0,5.1,"western Honshu, Japan",0,"None",0,"less than $100K"
2011-06-04 20:42:19,-8.167,154.19,29.8,5.2,"D'Entrecasteaux Islands region",3,"100-1000 people",0,"less than $100K"
2011-06-10 15:32:48,-6.73,-122.738,10.0,5.5,"South Pacific Ocean",2,"10-100 people",2,"more than $1.000.000"
2011-06-10 17:06:19,-62.72,-57.351,17.1,5.0,"South Shetland Islands",2,"10-100 people",2,"more than $1.000.000"
2011-06-12 15:37:04,13.42,41.694,1.9,5.1,"Eritrea - Ethiopia region",2,"10-100 people",2,"more than $1.000.000"
2011-06-16 19:06:05,60.765,-151.076,58.9,5.0,"Kenai Peninsula, Alaska",2,"10-100 people",0,"less than $100K"
2011-06-24 19:28:56,-54.694,-31.087,10.0,5.2,"South Georgia Island region",0,"None",3,"more than $100.000.000"
2011-06-26 19:47:00,30.21,57.63,13.0,5.0,"eastern Iran",0,"None",2,"more than $1.000.000"
2011-07-07 19:21:46,41.948,7.698,10.9,5.3,"western Mediterranean Sea",0,"None",2,"more than $1.000.000"
2011-07-10 16:42:57,9.531,122.262,10.0,5.1,"Negros, Philippines",1,"1-10 people",3,"more than $100.000.000"
2011-07-21 13:55:53,-15.956,25.977,7.4,5.2,"Zambia",2,"10-100 people",2,"more than $1.000.000"
2011-07-22 23:02:14,30.88,78.24,19.0,5.1,"Uttaranchal, India",0,"None",0,"less than $100K"
2011-07-27 00:56:25,14.906,152.444,79.0,5.3,"east of the Mariana Islands",3,"100-1000 people",2,"more than $1.000.000"
2011-08-01 14:58:09,34.631,138.433,13.0,5.9,"near the south coast of Honshu, Japan",0,"None",2,"more than $1.000.000"
2011-08-07 04:01:09,13.874,-60.326,27.0,5.2,"Saint Lucia region, Windward Islands",2,"10-100 people",0,"less than $100K"
2011-08-11 17:06:14,37.66,95.69,10.0,5.0,"northern Qinghai, China",0,"None",2,"more than $1.000.000"
2011-08-13 07:33:06,14.394,-94.674,6.0,5.8,"off the coast of Chiapas, Mexico",0,"None",2,"more than $1.000.000"
2011-08-23 01:22:56,33.095,76.858,14.6,5.1,"Kashmir-India border region",1,"1-10 people",0,"less than $100K"
2011-08-23 05:46:18,37.063,-104.701,4.0,5.3,"Colorado",2,"10-100 people",3,"more than $100.000.000"
2011-08-23 17:51:04,37.936,-77.933,6.0,5.8,"Virginia",0,"None",2,"more than $1.000.000"
2011-08-24 08:08:15,72.586,3.668,10.0,5.4,"Norwegian Sea",1,"1-10 people",3,"more than $100.000.000"
2011-08-30 11:36:51,-49.687,161.266,10.0,5.0,"north of Macquarie Island",2,"10-100 people",2,"more than $1.000.000"
2011-09-06 04:07:35,21.939,-60.276,10.0,5.2,"North Atlantic Ocean",3,"100-1000 people",0,"less than $100K"
2011-09-09 10:11:22,15.043,-61.05,149.5,5.0,"Martinique region, Windward Islands",0,"None",3,"more than $100.000.000"
2011-09-14 03:35:27,37.19,22.05,10.0,5.0,"southern Greece",1,"1-10 people",2,"more than $1.000.000"
2011-09-18 23:09:19,-2.118,125.142,16.0,5.3,"Kepulauan Sula, Indonesia",0,"None",0,"less than $100K"
2011-09-26 01:02:56,63.434,-126.278,1.0,5.3,"Northwest Territories, Canada",1,"1-10 people",3,"more than $100.000.000"
2011-09-27 11:02:59,36.591,76.701,81.7,5.0,"Kashmir-Xinjiang border region",0,"None",1,"more than $100.000"
2011-10-03 22:08:06,-9.227,120.246,84.6,5.0,"Sumba region, Indonesia",3,"100-1000 people",2,"more than $1.000.000"
2011-10-13 03:16:30,-9.35,114.587,39.0,6.1,"south of Bali, Indonesia",3,"100-1000 people",2,"more than $1.000.000"
2011-10-20 17:18:34,21.211,70.533,10.0,5.0,"Gujarat, India",0,"None",0,"less than $100K"
2011-10-27 08:04:22,37.256,43.86,10.0,5.2,"Turkey-Iraq border region",1,"1-10 people",0,"less than $100K"
2011-10-30 18:53:43,-25.741,-70.959,47.1,5.7,"near the coast of Antofagasta, Chile",1,"1-10 people",0,"less than $100K"
2011-11-01 17:18:06,34.538,104.172,31.9,5.0,"Gansu, China",0,"None",2,"more than $1.000.000"
2011-11-04 14:59:53,-8.808,115.758,98.1,5.0,"Bali region, Indonesia",3,"100-1000 people",0,"less than $100K"
2011-11-06 03:53:10,35.532,-96.765,5.2,5.6,"Oklahoma",2,"10-100 people",3,"more than $100.000.000"
2011-11-07 22:35:25,11.56,-85.861,177.0,6.0,"Nicaragua",1,"1-10 people",2,"more than $1.000.000"
2011-11-16 22:05:53,65.215,145.876,10.0,5.2,"southwestern Sakha, Russia",3,"100-1000 people",0,"less than $100K"
2011-11-22 18:48:16,-15.364,-65.09,549.9,6.6,"Beni, Bolivia",2,"10-100 people",3,"more than $100.000.000"
2011-11-24 21:13:15,13.297,-87.898,43.2,5.1,"El Salvador",1,"1-10 people",1,"more than $100.000"
2011-11-26 23:59:53,82.271,-5.411,10.0,5.0,"north of Svalbard",3,"100-1000 people",1,"more than $100.000"
2011-11-28 10:35:57,19.098,-66.747,15.0,5.1,"Puerto Rico region",0,"None",0,"less than $100K"
2011-12-02 06:57:47,8.475,-82.777,44.8,5.0,"Panama-Costa Rica border region",0,"None",0,"less than $100K"
2011-12-03 09:27:11,17.95,-59.8,10.0,5.6,"east of Barbuda, Leeward Islands",0,"None",0,"less than $100K"
2011-12-03 10:29:40,-21.615,-71.645,10.0,5.1,"off the coast of Antofagasta, Chile",0,"None",0,"less than $100K"
2011-12-04 15:35:37,26.006,-111.811,10.0,5.2,"Baja California Sur, Mexico",3,"100-1000 people",0,"less than $100K"
2011-12-17 06:06:12,18.188,-67.37,14.0,5.1,"Mona Passage, Puerto Rico",1,"1-10 people",1,"more than $100.000"
2012-01-05 09:35:32,18.325,-70.361,39.8,5.5,"Dominican Republic",0,"None",2,"more than $1.000.000"
2012-01-13 19:46:04,51.076,-130.72,10.0,5.2,"Haida Gwaii Region, Canada",2,"10-100 people",1,"more than $100.000"
2012-01-22 21:03:35,3.678,36.091,10.0,5.2,"Lake Rudolf region, Kenya",1,"1-10 people",0,"less than $100K"
2012-01-27 14:53:13,44.48,10.03,60.0,5.0,"northern Italy",2,"10-100 people",0,"less than $100K"
2012-01-27 17:16:25,-10.369,116.013,7.0,5.1,"south of Lombok, Indonesia",0,"None",0,"less than $100K"
2012-02-06 03:49:12,9.999,123.206,11.0,6.7,"Negros - Cebu region, Philippines",4,"1000-10000 people",2,"more than $1.000.000"
2012-02-07 23:37:05,76.848,7.323,10.0,5.2,"Svalbard region",0,"None",0,"less than $100K"
2012-02-09 11:21:08,-41.065,44.526,10.0,5.1,"Crozet Islands region",0,"None",0,"less than $100K"
2012-02-13 00:49:31,-13.928,40.891,10.0,5.0,"Mozambique",0,"None",0,"less than $100K"
